top_enclosure.stl 1 bbox [[-144.279, -224.94, 61.5], [144.996, 224.948, 66.5]] cen [0.039, -0.141, 63.878] volume_cc 143.8641
m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl 60 bbox [[-4.0, -3.464, -6.0], [3.939, 3.464, 6.0]] cen [0.001, -0.002, 1.399] volume_cc 0.1604
m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl 73 bbox [[-2.747, -2.722, -3.5], [2.74, 2.726, 3.5]] cen [0.0, 0.001, 1.126] volume_cc 0.072
m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl 36 bbox [[-2.298, -2.598, -4.0], [2.719, 2.898, 4.0]] cen [-0.001, -0.0, 0.95] volume_cc 0.0614
inst 749 revolve1_1.stl center [-226.182, 22.066, 74.6] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 750 cirpattern1_7.stl center [-215.535, 22.12, 73.115] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 751 revolve3_1.stl center [-226.172, 20.102, 74.6] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 752 cirpattern1_8.stl center [-217.445, 22.11, 68.337] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 753 cirpattern1_11.stl center [-231.346, 22.041, 65.172] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 754 cirpattern2.stl center [-226.171, 19.862, 74.6] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 755 cirpattern1_9.stl center [-221.356, 22.091, 64.994] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 756 cirpattern1_3.stl center [-228.569, 22.054, 85.082] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 757 cirpattern1_6.stl center [-216.065, 22.117, 78.233] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 758 cirpattern1_5.stl center [-218.912, 22.103, 82.519] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 759 revolve1_2.stl center [-226.182, 22.066, 74.6] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 760 revolve2.stl center [-236.875, 22.013, 73.494] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 761 cirpattern1_12.stl center [-235.136, 22.022, 68.652] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 762 cirpattern1_1.stl center [-236.164, 22.016, 78.59] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 763 cirpattern1_2.stl center [-233.167, 22.031, 82.772] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 764 cirpattern1_4.stl center [-223.424, 22.08, 84.991] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 765 revolve3_2.stl center [-226.192, 24.031, 74.6] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 766 mirror1.stl center [-226.193, 24.27, 74.6] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 767 cirpattern1_10.stl center [-226.373, 22.065, 63.852] origin [-226.182, 22.066, 74.6] axes [[-0.10289, -0.99468, 0.005], [-0.00051, -0.00497, -0.99999], [0.99469, -0.10289, -0.0]]
inst 794 revolve1_1.stl center [-169.137, 22.352, 28.25] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 795 cirpattern1_7.stl center [-174.698, 22.324, 37.45] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 796 revolve3_1.stl center [-169.127, 20.387, 28.25] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 797 cirpattern1_8.stl center [-169.786, 22.348, 38.98] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 798 cirpattern1_11.stl center [-158.563, 22.405, 30.188] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 799 cirpattern2.stl center [-169.126, 20.148, 28.25] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 800 cirpattern1_9.stl center [-164.725, 22.374, 38.053] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 801 cirpattern1_3.stl center [-175.767, 22.319, 19.788] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 802 cirpattern1_6.stl center [-178.337, 22.306, 33.811] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 803 cirpattern1_5.stl center [-179.867, 22.298, 28.899] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 804 revolve1_2.stl center [-169.137, 22.352, 28.25] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 805 revolve2.stl center [-161.536, 22.39, 20.649] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 806 cirpattern1_12.stl center [-158.874, 22.403, 25.052] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 807 cirpattern1_1.stl center [-165.939, 22.368, 17.987] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 808 cirpattern1_2.stl center [-171.075, 22.342, 17.676] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 809 cirpattern1_4.stl center [-178.94, 22.303, 23.838] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 810 revolve3_2.stl center [-169.147, 24.316, 28.25] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 811 mirror1.stl center [-169.148, 24.556, 28.25] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 812 cirpattern1_10.stl center [-160.675, 22.394, 34.88] origin [-169.137, 22.352, 28.25] axes [[-0.7071, 0.7071, 0.00501], [-0.00354, 0.00354, -0.99999], [-0.70711, -0.70711, -0.0]]
inst 838 revolve1_1.stl center [-120.026, 0.097, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 839 cirpattern1_7.stl center [-119.85, -10.651, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 840 revolve3_1.stl center [-120.026, 0.097, 7.715] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 841 cirpattern1_8.stl center [-124.865, -9.502, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 842 cirpattern1_11.stl center [-130.139, 3.744, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 843 cirpattern2.stl center [-120.026, 0.097, 7.954] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 844 cirpattern1_9.stl center [-128.772, -6.154, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 845 cirpattern1_3.stl center [-110.038, 4.074, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 846 cirpattern1_6.stl center [-114.875, -9.338, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 847 cirpattern1_5.stl center [-111.08, -5.864, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 848 revolve1_2.stl center [-120.026, 0.097, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 849 revolve2.stl center [-122.77, 10.491, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 850 cirpattern1_12.stl center [-127.286, 8.026, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 851 cirpattern1_1.stl center [-117.625, 10.576, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 852 cirpattern1_2.stl center [-113.03, 8.26, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 853 cirpattern1_4.stl center [-109.335, -1.023, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 854 revolve3_2.stl center [-120.026, 0.097, 3.785] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 855 mirror1.stl center [-120.026, 0.097, 3.546] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 856 cirpattern1_10.stl center [-130.675, -1.374, 5.75] origin [-120.026, 0.097, 5.75] axes [[0.96688, -0.25522, -0.0], [0.25522, 0.96688, 0.0], [0.0, -0.0, 1.0]]
inst 885 revolve1_1.stl center [225.918, -22.879, 74.6] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 886 cirpattern1_7.stl center [215.271, -22.831, 73.115] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 887 revolve3_1.stl center [225.927, -20.915, 74.6] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 888 cirpattern1_8.stl center [217.181, -22.84, 68.337] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 889 cirpattern1_11.stl center [231.082, -22.902, 65.172] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 890 cirpattern2.stl center [225.928, -20.675, 74.6] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 891 cirpattern1_9.stl center [221.092, -22.858, 64.994] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 892 cirpattern1_3.stl center [228.305, -22.89, 85.082] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 893 cirpattern1_6.stl center [215.801, -22.834, 78.233] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 894 cirpattern1_5.stl center [218.648, -22.847, 82.519] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 895 revolve1_2.stl center [225.918, -22.879, 74.6] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 896 revolve2.stl center [236.611, -22.927, 73.494] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 897 cirpattern1_12.stl center [234.872, -22.919, 68.652] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 898 cirpattern1_1.stl center [235.9, -22.924, 78.59] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 899 cirpattern1_2.stl center [232.903, -22.911, 82.772] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 900 cirpattern1_4.stl center [223.16, -22.867, 84.991] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 901 revolve3_2.stl center [225.909, -24.844, 74.6] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 902 mirror1.stl center [225.908, -25.083, 74.6] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 903 cirpattern1_10.stl center [226.109, -22.88, 63.852] origin [225.918, -22.879, 74.6] axes [[0.10289, 0.99468, 0.0045], [-0.00046, -0.00447, 0.99999], [0.99469, -0.10289, -0.0]]
inst 930 revolve1_1.stl center [168.873, -22.623, 28.25] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 931 cirpattern1_7.stl center [174.434, -22.648, 37.45] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 932 revolve3_1.stl center [168.882, -20.658, 28.25] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 933 cirpattern1_8.stl center [169.522, -22.626, 38.98] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 934 cirpattern1_11.stl center [158.299, -22.575, 30.188] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 935 cirpattern2.stl center [168.883, -20.419, 28.25] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 936 cirpattern1_9.stl center [164.461, -22.603, 38.053] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 937 cirpattern1_3.stl center [175.503, -22.653, 19.788] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 938 cirpattern1_6.stl center [178.073, -22.664, 33.811] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 939 cirpattern1_5.stl center [179.603, -22.671, 28.899] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 940 revolve1_2.stl center [168.873, -22.623, 28.25] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 941 revolve2.stl center [161.272, -22.589, 20.649] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 942 cirpattern1_12.stl center [158.61, -22.577, 25.052] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 943 cirpattern1_1.stl center [165.675, -22.608, 17.987] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 944 cirpattern1_2.stl center [170.811, -22.632, 17.676] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 945 cirpattern1_4.stl center [178.676, -22.667, 23.838] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 946 revolve3_2.stl center [168.864, -24.587, 28.25] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 947 mirror1.stl center [168.863, -24.827, 28.25] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 948 cirpattern1_10.stl center [160.411, -22.585, 34.88] origin [168.873, -22.623, 28.25] axes [[0.7071, -0.7071, 0.00449], [-0.00318, 0.00317, 0.99999], [-0.70711, -0.70711, -0.0]]
inst 974 revolve1_1.stl center [119.974, 0.097, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 975 cirpattern1_7.stl center [119.9, 10.847, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 976 revolve3_1.stl center [119.974, 0.097, 7.715] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 977 cirpattern1_8.stl center [124.904, 9.65, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 978 cirpattern1_11.stl center [130.052, -3.645, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 979 cirpattern2.stl center [119.974, 0.097, 7.954] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 980 cirpattern1_9.stl center [128.779, 6.265, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 981 cirpattern1_3.stl center [109.949, -3.784, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 982 cirpattern1_6.stl center [114.912, 9.581, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 983 cirpattern1_5.stl center [111.085, 6.142, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 984 revolve1_2.stl center [119.974, 0.097, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 985 revolve2.stl center [122.619, -10.322, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 986 cirpattern1_12.stl center [127.158, -7.9, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 987 cirpattern1_1.stl center [117.474, -10.358, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 988 cirpattern1_2.stl center [112.901, -7.999, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 989 cirpattern1_4.stl center [109.294, 1.319, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 990 revolve3_2.stl center [119.974, 0.097, 3.785] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 991 mirror1.stl center [119.974, 0.097, 3.546] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 992 cirpattern1_10.stl center [130.636, 1.467, 5.75] origin [119.974, 0.097, 5.75] axes [[-0.96926, 0.24603, 0.0], [-0.24603, -0.96926, 0.0], [0.0, -0.0, 1.0]]
inst 1021 revolve1_1.stl center [-162.804, 287.883, 52.049] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1022 cirpattern1_7.stl center [-154.298, 281.718, 54.332] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1023 revolve3_1.stl center [-163.957, 286.292, 52.049] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1024 cirpattern1_8.stl center [-154.414, 281.802, 49.189] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1025 cirpattern1_11.stl center [-164.092, 288.816, 41.417] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1026 cirpattern2.stl center [-164.098, 286.098, 52.049] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1027 cirpattern1_9.stl center [-156.451, 283.278, 44.701] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1028 cirpattern1_3.stl center [-167.549, 291.322, 61.061] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1029 cirpattern1_6.stl center [-156.132, 283.047, 58.952] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1030 cirpattern1_5.stl center [-159.494, 285.484, 61.991] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1031 revolve1_2.stl center [-162.804, 287.883, 52.049] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1032 revolve2.stl center [-170.62, 293.548, 47.318] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
